,Image_path,True_label,Prediction,Scores,Confidence
308,data/test/map/JDG-1940-03-08-a-i0008.jpg,5,5,17.398186,0.92754835
309,data/test/map/EXP-1979-10-23-a-i0132_2.jpg,5,6,16.367546,0.63911045
310,data/test/logo/IMP-1915-06-08-a-i0031.jpg,3,8,13.81921,0.79340965
311,data/test/logo/EXP-2005-11-16-a-i0232_2.jpg,3,3,12.179194,0.6744592
312,data/test/logo/JDG-1907-11-03-a-i0012.jpg,3,3,12.843256,0.606767
313,data/test/logo/LCE-1970-04-14-a-i0026.jpg,3,8,18.284286,0.9976978
314,data/test/logo/IMP-2016-11-03-a-i0254.jpg,3,8,14.052032,0.5182043
315,data/test/logo/IMP-1963-03-12-a-i0199.jpg,3,3,14.533831,0.51589143
316,data/test/logo/LCE-1903-12-23-a-i0048.jpg,3,4,12.983122,0.8012106
317,data/test/logo/LCE-1923-06-22-a-i0016.jpg,3,3,15.154465,0.8708562
318,data/test/logo/IMP-1979-12-27-a-i0050.jpg,3,3,12.448214,0.89034474
319,data/test/logo/EXP-2017-10-24-a-i0150.jpg,3,3,13.837413,0.99232215
320,data/test/logo/EXP-1966-11-11-a-i0429.jpg,3,6,17.506397,0.90003353
321,data/test/logo/JDG-1909-10-12-a-i0099.jpg,3,6,15.243341,0.9388002
322,data/test/logo/LCE-1981-02-17-a-i0063_2.jpg,3,3,13.349098,0.52876747
323,data/test/logo/JDG-1970-04-09-a-i0185.jpg,3,3,14.131386,0.8482603
324,data/test/logo/IMP-1973-01-30-a-i0025.jpg,3,8,10.783316,0.9706297
325,data/test/logo/LCE-1909-05-26-a-i0023.jpg,3,3,12.283015,0.94418234
326,data/test/logo/GDL-1978-02-27-a-i0145.jpg,3,6,16.91641,0.9705921
327,data/test/logo/EXP-2003-01-31-a-i0051.jpg,3,3,9.618681,0.6000623
328,data/test/logo/EXP-2016-03-11-a-i0182.jpg,3,3,14.231073,0.9667208
329,data/test/logo/LCE-1929-06-14-a-i0044.jpg,3,8,10.004442,0.52024597
330,data/test/logo/IMP-1915-03-27-a-i0043.jpg,3,8,13.221582,0.86176366
331,data/test/logo/IMP-1996-03-27-a-i0210_2.jpg,3,3,13.7438135,0.6501748
332,data/test/logo/LCE-1904-11-26-a-i0031.jpg,3,3,12.681367,0.7276009
333,data/test/logo/IMP-1990-08-22-a-i0508.jpg,3,3,11.676186,0.75128245
334,data/test/logo/LCE-1924-03-03-a-i0033.jpg,3,3,12.447804,0.60385555
335,data/test/logo/LCE-1952-05-16-a-i0010.jpg,3,3,11.535259,0.9817331
336,data/test/logo/LCE-1952-08-29-a-i0021.jpg,3,8,12.464718,0.5017569
337,data/test/logo/LCE-1970-06-23-a-i0095_2.jpg,3,3,13.561993,0.95251423
338,data/test/logo/LCE-1977-11-18-a-i0010.jpg,3,3,15.86034,0.4803625
339,data/test/logo/IMP-1980-04-03-a-i0263.jpg,3,8,16.14805,0.7807393
340,data/test/logo/LCE-1903-11-04-a-i0027.jpg,3,3,12.074535,0.9504564
341,data/test/logo/EXP-1906-02-05-a-i0060.jpg,3,8,12.068941,0.84446925
342,data/test/logo/LCE-1908-11-04-a-i0048.jpg,3,6,13.935865,0.5007609
343,data/test/logo/LCE-1939-02-22-a-i0036.jpg,3,3,12.133142,0.9612618
344,data/test/logo/EXP-1979-05-04-a-i0025.jpg,3,3,11.865528,0.86895937
345,data/test/logo/EXP-1923-03-21-a-i0023.jpg,3,3,12.26395,0.6875608
346,data/test/logo/GDL-1965-04-27-a-i0119.jpg,3,6,17.080753,0.965738
347,data/test/logo/JDG-1977-12-17-a-i0244.jpg,3,3,13.476891,0.7520661
348,data/test/logo/JDG-1907-12-13-a-i0050.jpg,3,6,13.973408,0.97239697
349,data/test/logo/EXP-1953-05-30-a-i0157.jpg,3,3,15.202047,0.97979045
350,data/test/logo/JDG-1925-08-29-a-i0041.jpg,3,3,13.778697,0.90468884
351,data/test/logo/JDG-1982-07-05-a-i0042.jpg,3,8,12.857573,0.57914543
352,data/test/logo/LCE-1952-05-09-a-i0053_2.jpg,3,3,9.916256,0.69558895
353,data/test/logo/LCE-1975-02-14-a-i0004.jpg,3,8,13.889681,0.99819994
354,data/test/logo/IMP-2014-01-03-a-i0088.jpg,3,8,10.346842,0.4863565
355,data/test/diverse/LCE-1956-12-05-a-i0056.jpg,6,3,10.649745,0.60580987
356,data/test/diverse/IMP-1936-08-08-a-i0059.jpg,6,6,16.191406,0.84923345
357,data/test/diverse/IMP-1927-11-09-a-i0063.jpg,6,6,14.990064,0.93024385
358,data/test/diverse/LCE-1952-10-22-a-i0022.jpg,6,3,9.796796,0.55826324
359,data/test/diverse/LCE-1926-03-12-a-i0069.jpg,6,3,15.549866,0.99518186
360,data/test/diverse/IMP-1973-05-18-a-i0446.jpg,6,3,8.191976,0.35295683
361,data/test/diverse/IMP-1924-04-24-a-i0089.jpg,6,0,9.093433,0.38778675
362,data/test/diverse/LCE-1954-09-20-a-i0007.jpg,6,3,11.745319,0.9050502
363,data/test/diverse/EXP-2014-09-06-a-i0126.jpg,6,8,10.191677,0.54102373
364,data/test/diverse/LCE-1987-05-01-a-i0107.jpg,6,5,12.553713,0.56628007
365,data/test/diverse/GDL-1927-03-21-a-i0033.jpg,6,6,14.389584,0.42890224
366,data/test/diverse/IMP-1923-09-24-a-i0103.jpg,6,0,9.424704,0.42551795
367,data/test/diverse/GDL-1989-03-16-a-i0193.jpg,6,3,9.821425,0.39823785
368,data/test/diverse/IMP-1964-11-24-a-i0008.jpg,6,3,13.882275,0.9797927
369,data/test/diverse/EXP-1987-01-24-a-i0027_2.jpg,6,3,13.718113,0.7283864
370,data/test/diverse/LCE-1920-10-20-a-i0018.jpg,6,3,10.140388,0.87868536
371,data/test/diverse/LCE-1953-04-27-a-i0026_4.jpg,6,3,10.291483,0.79103035
372,data/test/diverse/EXP-1964-03-09-a-i0094.jpg,6,3,10.888241,0.7681948
373,data/test/diverse/EXP-1979-10-05-a-i0441.jpg,6,8,15.101831,0.97713476
374,data/test/diverse/LCE-1913-07-26-a-i0055.jpg,6,3,8.777141,0.43809038
375,data/test/diverse/IMP-1931-06-19-a-i0155.jpg,6,6,16.03336,0.716766
376,data/test/diverse/EXP-2017-04-19-a-i0243.jpg,6,4,9.372234,0.7160137
377,data/test/diverse/IMP-2017-08-28-a-i0091.jpg,6,4,8.07087,0.6802516
378,data/test/diverse/JDG-1945-06-07-a-i0074.jpg,6,4,8.879454,0.47309247
379,data/test/diverse/IMP-2014-02-24-a-i0122.jpg,6,4,7.026613,0.47551206
380,data/test/diverse/IMP-1931-04-25-a-i0106.jpg,6,6,15.399258,0.8973763
381,data/test/diverse/JDG-1977-10-28-a-i0156.jpg,6,6,14.839528,0.91405976
382,data/test/diverse/LCE-1966-02-28-a-i0036.jpg,6,4,9.71483,0.71175987
383,data/test/diverse/EXP-2013-10-23-a-i0148.jpg,6,8,9.534002,0.6375033
384,data/test/diverse/GDL-1963-05-16-a-i0020_4.jpg,6,4,12.641727,0.98655593
385,data/test/diverse/IMP-1906-06-30-a-i0059.jpg,6,6,13.322062,0.948469
386,data/test/diverse/IMP-1934-06-06-a-i0064.jpg,6,6,15.671704,0.91300166
387,data/test/diverse/IMP-1926-03-30-a-i0006.jpg,6,6,11.962365,0.9591964
388,data/test/diverse/IMP-1925-01-20-a-i0028.jpg,6,3,14.038677,0.8769092
389,data/test/diverse/JDG-1995-02-23-a-i0220_2.jpg,6,3,14.314352,0.9526405
390,data/test/diverse/LCE-1952-05-23-a-i0019.jpg,6,3,11.377613,0.93738556
391,data/test/diverse/LCE-1954-05-31-a-i0064.jpg,6,3,8.612734,0.44523332
392,data/test/diverse/EXP-2012-11-02-a-i0082.jpg,6,3,5.880349,0.46812752
393,data/test/diverse/IMP-1929-10-31-a-i0215.jpg,6,6,15.684383,0.9919109
394,data/test/diverse/IMP-1929-11-12-a-i0084.jpg,6,0,10.95117,0.44918013
395,data/test/diverse/IMP-1937-11-01-a-i0045.jpg,6,8,14.82642,0.96497923
396,data/test/diverse/IMP-1998-10-03-a-i0280_3.jpg,6,6,12.113108,0.9300388
397,data/test/diverse/IMP-1936-01-24-a-i0007.jpg,6,6,14.612715,0.72953296
398,data/test/diverse/IMP-1938-03-22-a-i0047.jpg,6,8,16.309618,0.9793585
399,data/test/diverse/IMP-2017-10-05-a-i0203.jpg,6,4,7.0474467,0.5982857
400,data/test/diverse/JDG-1942-12-19-a-i0074.jpg,6,3,14.896807,0.9470792
401,data/test/diverse/IMP-1938-04-29-a-i0029.jpg,6,8,14.141542,0.93210524
402,data/test/diverse/IMP-1927-07-30-a-i0148.jpg,6,3,11.472577,0.655396
403,data/test/diverse/IMP-1928-11-12-a-i0027.jpg,6,3,14.24239,0.982183
404,data/test/diverse/IMP-1971-04-28-a-i0019.jpg,6,8,10.496326,0.62765515
405,data/test/diverse/EXP-2013-05-21-a-i0114.jpg,6,3,12.888522,0.981013
406,data/test/diverse/IMP-1997-08-13-a-i0182.jpg,6,8,8.845646,0.5965818
407,data/test/diverse/IMP-1929-07-18-a-i0023.jpg,6,6,14.692732,0.9255545
408,data/test/diverse/GDL-1949-12-03-a-i0095.jpg,6,3,9.908714,0.36967766
409,data/test/diverse/LCE-1970-05-09-a-i0083.jpg,6,8,10.5685005,0.5853016
410,data/test/diverse/IMP-1929-11-22-a-i0199.jpg,6,6,13.041658,0.685205
411,data/test/diverse/IMP-2002-05-02-a-i0367.jpg,6,5,16.074139,0.9969496
412,data/test/diverse/EXP-2014-09-03-a-i0105.jpg,6,3,12.718664,0.65965706
413,data/test/diverse/EXP-1950-03-24-a-i0151_3.jpg,6,3,13.873566,0.9959467
414,data/test/diverse/IMP-2002-06-05-a-i0309.jpg,6,8,8.229702,0.79975075
415,data/test/diverse/IMP-1924-08-19-a-i0092.jpg,6,6,10.511117,0.4475941
416,data/test/diverse/IMP-2015-08-07-a-i0180.jpg,6,1,11.162131,0.7295336
417,data/test/diverse/EXP-1948-02-28-a-i0374.jpg,6,6,11.41582,0.40033475
418,data/test/photo/EXP-1928-01-09-a-i0056.jpg,7,7,16.287113,0.9975528
419,data/test/photo/EXP-2002-04-06-a-i0048.jpg,7,6,8.971512,0.63574106
420,data/test/photo/IMP-1936-05-11-a-i0011.jpg,7,7,12.478348,0.9428148
421,data/test/photo/IMP-1996-09-21-a-i0207.jpg,7,7,9.9065075,0.96096486
422,data/test/photo/GDL-1989-04-08-a-i0200.jpg,7,7,9.967751,0.91529995
423,data/test/photo/EXP-1929-08-09-a-i0096.jpg,7,7,11.44042,0.64821684
424,data/test/photo/IMP-1972-04-20-a-i0026.jpg,7,7,12.648098,0.98879844
425,data/test/photo/IMP-2006-06-27-a-i0272.jpg,7,1,5.99004,0.6803185
426,data/test/photo/IMP-1934-12-26-a-i0010.jpg,7,7,10.756838,0.7291152
427,data/test/photo/IMP-1960-07-25-a-i0010.jpg,7,7,8.695117,0.62186575
428,data/test/photo/IMP-1946-09-13-a-i0004.jpg,7,7,11.135462,0.9790831
429,data/test/photo/EXP-1967-08-21-a-i0234.jpg,7,7,9.295726,0.82060313
430,data/test/photo/IMP-1944-04-03-a-i0005.jpg,7,6,10.452291,0.5932987
431,data/test/photo/IMP-1968-08-09-a-i0158.jpg,7,7,12.277876,0.95423204
432,data/test/photo/EXP-2009-06-27-a-i0182.jpg,7,8,5.14019,0.32216355
433,data/test/photo/EXP-2017-04-22-a-i0197.jpg,7,8,4.4881964,0.36276203
434,data/test/photo/EXP-1967-04-24-a-i0127.jpg,7,7,9.830592,0.7812066
435,data/test/photo/IMP-2009-12-01-a-i0072.jpg,7,8,6.4951005,0.6044176
436,data/test/photo/GDL-1940-07-31-a-i0068.jpg,7,7,15.480625,0.99360365
437,data/test/photo/IMP-2004-06-19-a-i0149.jpg,7,7,6.9988327,0.7041202
438,data/test/photo/EXP-2015-07-13-a-i0127.jpg,7,7,5.722915,0.51368296
439,data/test/photo/EXP-1913-03-10-a-i0089.jpg,7,7,13.4018,0.52159786
440,data/test/photo/EXP-1925-02-14-a-i0084.jpg,7,7,12.133584,0.85491335
441,data/test/photo/IMP-1948-05-05-a-i0044.jpg,7,7,16.15195,0.99963987
442,data/test/photo/LCE-1909-06-23-a-i0020.jpg,7,7,12.756374,0.9511125
443,data/test/photo/IMP-1941-09-09-a-i0010.jpg,7,7,14.870649,0.7381942
444,data/test/photo/EXP-1929-04-20-a-i0006.jpg,7,7,11.14562,0.85045487
445,data/test/photo/IMP-1915-11-10-a-i0006_2.jpg,7,7,10.590155,0.49897707
446,data/test/photo/EXP-2003-04-09-a-i0164.jpg,7,7,7.728931,0.8375173
447,data/test/photo/EXP-1975-09-10-a-i0205.jpg,7,7,9.309568,0.95413196
448,data/test/photo/EXP-1961-06-08-a-i0104.jpg,7,3,7.540103,0.9023652
449,data/test/photo/EXP-1950-03-31-a-i0008.jpg,7,7,9.408886,0.97862786
450,data/test/photo/IMP-1958-01-03-a-i0117.jpg,7,7,12.869976,0.9752044
451,data/test/photo/JDG-1945-04-11-a-i0005.jpg,7,7,11.520701,0.98890275
452,data/test/photo/EXP-2014-01-10-a-i0101_2.jpg,7,5,6.284463,0.5131393
453,data/test/photo/IMP-1966-12-10-a-i0326.jpg,7,7,9.618492,0.8771025
454,data/test/photo/IMP-1984-09-11-a-i0275.jpg,7,6,8.13113,0.4049481
455,data/test/photo/EXP-2005-01-21-a-i0307.jpg,7,8,5.336549,0.2820497
456,data/test/photo/EXP-1938-12-12-a-i0119.jpg,7,6,9.363243,0.5031892
457,data/test/photo/IMP-1967-04-21-a-i0279.jpg,7,0,9.568474,0.3462389
458,data/test/photo/EXP-2000-09-13-a-i0271.jpg,7,6,6.197385,0.27148062
459,data/test/photo/EXP-2016-04-04-a-i0128.jpg,7,7,6.2969127,0.47871798
460,data/test/photo/EXP-1966-02-18-a-i0473.jpg,7,7,13.324622,0.97415835
461,data/test/photo/IMP-1930-01-08-a-i0004.jpg,7,7,17.86876,0.9991466
462,data/test/photo/EXP-1996-09-10-a-i0259.jpg,7,7,11.6197405,0.9801223
463,data/test/photo/IMP-2006-03-11-a-i0243.jpg,7,7,9.905187,0.9922552
464,data/test/photo/EXP-1965-12-16-a-i0130.jpg,7,7,11.555311,0.9278229
465,data/test/photo/JDG-1982-04-21-a-i0076.jpg,7,7,12.344917,0.62427783
466,data/test/photo/IMP-1938-02-02-a-i0008.jpg,7,7,13.329283,0.94766146
467,data/test/photo/LCE-1982-12-14-a-i0038.jpg,7,7,9.602386,0.8936287
468,data/test/photo/EXP-1935-06-11-a-i0006.jpg,7,7,13.446129,0.9589881
469,data/test/photo/EXP-2004-11-29-a-i0091.jpg,7,7,6.5947413,0.73090625
470,data/test/photo/EXP-1953-08-18-a-i0007.jpg,7,7,14.7182045,0.99504155
471,data/test/photo/IMP-1929-08-23-a-i0002.jpg,7,6,10.881813,0.949633
472,data/test/photo/IMP-1974-11-29-a-i0092.jpg,7,7,8.36369,0.65333104
473,data/test/photo/IMP-1962-03-23-a-i0300.jpg,7,7,12.046889,0.7152093
474,data/test/photo/IMP-1976-06-14-a-i0140.jpg,7,7,9.726329,0.7493093
475,data/test/photo/JDG-1937-11-19-a-i0106.jpg,7,7,13.598305,0.9169503
476,data/test/photo/GDL-1993-03-13-a-i0130.jpg,7,7,7.3510904,0.51486224
477,data/test/photo/JDG-1936-12-30-a-i0033.jpg,7,7,7.5113626,0.66272515
478,data/test/photo/EXP-1970-05-26-a-i0220.jpg,7,7,13.096241,0.9588458
479,data/test/photo/GDL-1984-06-26-a-i0081.jpg,7,7,6.9038467,0.5804406
480,data/test/photo/EXP-1968-12-12-a-i0341.jpg,7,7,12.454211,0.9934999
481,data/test/photo/GDL-1965-11-27-a-i0316.jpg,7,7,11.586786,0.996828
482,data/test/photo/EXP-1982-07-29-a-i0138.jpg,7,7,12.659758,0.9895326
483,data/test/photo/IMP-2008-09-16-a-i0309.jpg,7,1,7.882348,0.47976345
484,data/test/photo/EXP-1963-12-18-a-i0160.jpg,7,6,9.630988,0.6144027
485,data/test/photo/LCE-1969-01-09-a-i0002.jpg,7,6,12.731621,0.906464
486,data/test/photo/IMP-1989-08-16-a-i0106.jpg,7,7,12.718546,0.9835312
487,data/test/photo/EXP-2002-11-14-a-i0041.jpg,7,7,8.209858,0.6566672
488,data/test/photo/EXP-1970-05-26-a-i0397.jpg,7,7,12.362455,0.9926963
489,data/test/photo/IMP-1913-01-18-a-i0043.jpg,7,7,16.3102,0.9964701
490,data/test/photo/EXP-1936-07-17-a-i0002.jpg,7,7,9.383648,0.9774424
491,data/test/photo/IMP-1923-05-14-a-i0034.jpg,7,7,12.36029,0.94298863
492,data/test/photo/EXP-1948-12-08-a-i0100.jpg,7,6,17.171686,0.9962915
493,data/test/photo/JDG-1979-11-20-a-i0091.jpg,7,7,6.5178647,0.6712918
494,data/test/photo/EXP-2016-03-22-a-i0009.jpg,7,8,7.899352,0.73911315
495,data/test/photo/IMP-1940-02-21-a-i0005.jpg,7,7,9.854258,0.9004421
496,data/test/photo/IMP-1961-09-04-a-i0048.jpg,7,7,9.835769,0.9562394
497,data/test/photo/IMP-2015-08-22-a-i0196.jpg,7,1,6.220851,0.55513114
498,data/test/photo/IMP-2002-12-28-a-i0029.jpg,7,1,10.722883,0.593024
499,data/test/photo/EXP-1998-10-09-a-i0256.jpg,7,0,9.328629,0.59589016
500,data/test/photo/GDL-1934-07-16-a-i0002.jpg,7,7,14.346453,0.89580804
501,data/test/photo/IMP-1948-10-02-a-i0104.jpg,7,7,11.429245,0.9004025
502,data/test/photo/LCE-1970-06-23-a-i0095.jpg,7,3,8.639831,0.30918214
503,data/test/photo/LCE-1970-07-28-a-i0070.jpg,7,7,12.545244,0.9918716
504,data/test/photo/GDL-1982-12-02-a-i0053.jpg,7,6,10.330744,0.5917102
505,data/test/photo/EXP-1999-02-26-a-i0228.jpg,7,7,9.331091,0.814008
506,data/test/photo/IMP-1940-02-08-a-i0008.jpg,7,7,11.299391,0.94931096
507,data/test/photo/GDL-1985-05-04-a-i0023.jpg,7,6,9.80981,0.8442904
508,data/test/photo/EXP-2010-02-01-a-i0162.jpg,7,7,4.999824,0.6210281
509,data/test/photo/GDL-1970-05-21-a-i0034.jpg,7,0,10.999376,0.33359993
510,data/test/photo/IMP-2010-01-26-a-i0273.jpg,7,7,12.084181,0.9930367
511,data/test/photo/EXP-2003-10-16-a-i0129.jpg,7,7,10.244888,0.96671474
512,data/test/photo/IMP-2005-05-30-a-i0078.jpg,7,7,7.943639,0.82129407
513,data/test/photo/IMP-1926-08-25-a-i0008.jpg,7,6,14.698875,0.9072369
514,data/test/photo/IMP-1952-08-07-a-i0004.jpg,7,6,11.457779,0.50084126
515,data/test/photo/GDL-1995-11-18-a-i0107.jpg,7,3,10.00836,0.88802683
516,data/test/photo/EXP-2011-06-01-a-i0189.jpg,7,7,8.338465,0.874538
517,data/test/photo/IMP-2004-02-19-a-i0002.jpg,7,7,4.7034187,0.41542524
518,data/test/photo/IMP-2003-01-17-a-i0027.jpg,7,7,13.904243,0.9964669
519,data/test/photo/JDG-1909-11-09-a-i0050.jpg,7,7,13.8967495,0.9655518
520,data/test/photo/JDG-1992-09-07-a-i0165.jpg,7,7,10.755808,0.9987758
521,data/test/photo/EXP-1957-02-04-a-i0014.jpg,7,7,10.73606,0.98610955
522,data/test/photo/EXP-2014-12-16-a-i0190.jpg,7,3,5.8897033,0.42427987
523,data/test/photo/IMP-1993-07-05-a-i0166.jpg,7,7,6.2704024,0.49417698
524,data/test/photo/IMP-1943-06-05-a-i0002.jpg,7,7,12.369609,0.92327213
525,data/test/photo/EXP-2007-10-16-a-i0176.jpg,7,2,7.375001,0.45925084
526,data/test/photo/JDG-1937-11-21-a-i0098.jpg,7,7,10.639185,0.52021897
527,data/test/photo/EXP-2002-11-11-a-i0237.jpg,7,7,8.097923,0.86975896
528,data/test/photo/EXP-1936-12-25-a-i0104.jpg,7,7,6.3517017,0.7605627
529,data/test/photo/IMP-2008-11-18-a-i0067.jpg,7,1,7.360199,0.8140818
530,data/test/photo/JDG-1979-10-17-a-i0143.jpg,7,7,12.560116,0.9919152
531,data/test/photo/EXP-1940-11-05-a-i0011.jpg,7,7,15.935508,0.99931955
532,data/test/photo/EXP-1962-08-21-a-i0108.jpg,7,7,9.903927,0.6370209
533,data/test/photo/EXP-2012-06-14-a-i0072.jpg,7,1,4.489991,0.4200172
534,data/test/photo/IMP-2008-02-13-a-i0283.jpg,7,0,4.856104,0.26542765
535,data/test/photo/EXP-1940-07-24-a-i0012.jpg,7,7,9.990112,0.9781658
536,data/test/photo/IMP-2002-06-13-a-i0314.jpg,7,7,8.737942,0.9718036
537,data/test/photo/IMP-1943-02-06-a-i0003_2.jpg,7,7,10.03816,0.6860936
538,data/test/photo/EXP-1971-12-02-a-i0451.jpg,7,7,12.271562,0.97643375
539,data/test/photo/EXP-1940-12-13-a-i0002.jpg,7,7,13.175112,0.9895802
540,data/test/photo/LCE-1977-12-20-a-i0030.jpg,7,3,11.379616,0.83118796
541,data/test/photo/IMP-1969-10-08-a-i0121.jpg,7,6,14.528884,0.97719795
542,data/test/photo/GDL-1985-09-04-a-i0027.jpg,7,7,10.817299,0.9748834
543,data/test/photo/LCE-1970-03-16-a-i0098.jpg,7,7,11.979902,0.9534321
544,data/test/photo/IMP-2016-05-31-a-i0193.jpg,7,8,6.79191,0.5831409
545,data/test/photo/IMP-2017-12-23-a-i0248.jpg,7,2,5.408579,0.42018688
546,data/test/photo/IMP-2015-06-29-a-i0115.jpg,7,5,7.066019,0.6010428
547,data/test/photo/EXP-1987-10-22-a-i0509.jpg,7,6,8.29094,0.54141235
548,data/test/photo/IMP-1990-10-02-a-i0036.jpg,7,9,8.939054,0.6362618
549,data/test/photo/LCE-1988-01-12-a-i0057.jpg,7,3,11.133608,0.8781187
550,data/test/photo/EXP-2008-10-10-a-i0155.jpg,7,3,7.6781983,0.8454944
551,data/test/photo/EXP-1913-09-17-a-i0084_2.jpg,7,7,10.028446,0.9402243
552,data/test/photo/GDL-1979-05-08-a-i0045.jpg,7,7,14.200464,0.99572515
553,data/test/photo/EXP-2002-11-01-a-i0192.jpg,7,4,6.9975495,0.3625765
554,data/test/photo/IMP-1983-10-28-a-i0354.jpg,7,7,12.809418,0.55006063
555,data/test/photo/IMP-1927-03-07-a-i0026.jpg,7,6,11.516371,0.7085506
556,data/test/photo/IMP-1943-02-06-a-i0003_3.jpg,7,7,6.640772,0.7149398
557,data/test/photo/GDL-1982-03-17-a-i0121.jpg,7,7,16.550106,0.99924797
558,data/test/photo/IMP-1981-01-08-a-i0013.jpg,7,7,12.327039,0.96014595
559,data/test/photo/EXP-1941-04-19-a-i0003.jpg,7,7,9.36138,0.94384176
560,data/test/photo/IMP-1931-02-18-a-i0004.jpg,7,7,12.89208,0.97931355
561,data/test/photo/IMP-1961-09-08-a-i0166.jpg,7,7,13.929068,0.9974318
562,data/test/photo/EXP-2008-06-21-a-i0182.jpg,7,4,6.243155,0.65308213
563,data/test/photo/LCE-1974-11-05-a-i0010.jpg,7,7,11.715189,0.9977483
564,data/test/photo/EXP-2001-10-30-a-i0026.jpg,7,7,10.103349,0.68376094
565,data/test/photo/IMP-2008-06-02-a-i0067.jpg,7,3,4.68576,0.28826377
566,data/test/photo/GDL-1927-10-20-a-i0005.jpg,7,7,14.285568,0.9951342
567,data/test/photo/EXP-1968-07-02-a-i0132.jpg,7,7,16.413069,0.93937105
568,data/test/photo/IMP-1949-07-18-a-i0007.jpg,7,6,13.023636,0.7926698
569,data/test/photo/IMP-1999-12-31-a-i0037.jpg,7,7,11.204653,0.98400855
570,data/test/photo/EXP-1934-09-17-a-i0013.jpg,7,7,15.817129,0.9910302
571,data/test/photo/IMP-1997-08-09-a-i0216.jpg,7,7,7.1010656,0.6094089
572,data/test/photo/EXP-1928-11-07-a-i0065.jpg,7,7,13.145852,0.95334643
573,data/test/photo/IMP-1935-05-23-a-i0005.jpg,7,7,8.55568,0.87510103
574,data/test/photo/LCE-1956-11-16-a-i0030.jpg,7,7,15.275183,0.9944068
575,data/test/photo/IMP-1940-08-06-a-i0014.jpg,7,7,13.082767,0.9710241
576,data/test/photo/IMP-1945-05-09-a-i0006.jpg,7,7,15.100138,0.99724627
577,data/test/photo/IMP-1948-06-24-a-i0036.jpg,7,7,8.684511,0.9154651
578,data/test/photo/IMP-1938-12-15-a-i0014.jpg,7,6,8.2083845,0.56784636
579,data/test/photo/EXP-1936-06-20-a-i0103.jpg,7,7,11.229067,0.9442857
580,data/test/photo/EXP-1988-05-07-a-i0236.jpg,7,7,6.0118093,0.4769877
581,data/test/photo/JDG-1995-03-30-a-i0189.jpg,7,7,7.6429243,0.32469267
582,data/test/photo/IMP-2010-08-14-a-i0188.jpg,7,7,8.048595,0.9584549
583,data/test/photo/IMP-2001-10-11-a-i0283.jpg,7,7,11.030351,0.926315
584,data/test/photo/IMP-1977-11-07-a-i0242.jpg,7,7,10.289295,0.90133095
585,data/test/photo/EXP-1915-11-19-a-i0077.jpg,7,7,12.839382,0.9065065
586,data/test/photo/IMP-1944-08-08-a-i0008.jpg,7,7,9.001389,0.8313265
587,data/test/photo/EXP-1932-04-08-a-i0060.jpg,7,6,14.091106,0.95258635
588,data/test/photo/IMP-1966-10-07-a-i0138.jpg,7,7,10.063644,0.9724761
589,data/test/photo/JDG-1928-05-27-a-i0061.jpg,7,6,13.909449,0.9590155
590,data/test/photo/JDG-1945-02-16-a-i0075_2.jpg,7,6,6.9121056,0.54620165
591,data/test/photo/JDG-1969-07-12-a-i0114.jpg,7,7,13.163061,0.9491157
592,data/test/photo/JDG-1941-10-29-a-i0004.jpg,7,6,11.949318,0.8021878
593,data/test/photo/EXP-1996-09-14-a-i0295.jpg,7,7,9.621661,0.9851895
594,data/test/photo/IMP-2004-09-04-a-i0354.jpg,7,7,14.177514,0.95847875
595,data/test/photo/IMP-2006-10-05-a-i0259.jpg,7,8,4.0967345,0.47991928
596,data/test/photo/EXP-1978-11-11-a-i0510.jpg,7,7,11.084585,0.98651206
597,data/test/photo/IMP-1941-06-23-a-i0009.jpg,7,7,15.601442,0.9979996
598,data/test/photo/EXP-1995-11-24-a-i0048.jpg,7,7,10.033895,0.9619438
599,data/test/photo/EXP-1962-02-01-a-i0167.jpg,7,7,13.853268,0.95030165
600,data/test/photo/IMP-1966-12-26-a-i0116.jpg,7,8,10.116799,0.58195937
601,data/test/photo/JDG-1990-05-08-a-i0116.jpg,7,3,6.1849456,0.45501423
602,data/test/photo/EXP-1972-07-26-a-i0286.jpg,7,7,12.818809,0.7725547
603,data/test/photo/IMP-1965-04-20-a-i0007.jpg,7,7,7.4489107,0.9363723
604,data/test/photo/EXP-1979-10-23-a-i0132.jpg,7,7,9.97598,0.9666968
605,data/test/photo/JDG-1984-01-16-a-i0145.jpg,7,7,14.5456,0.9963492
606,data/test/photo/IMP-1960-06-16-a-i0011.jpg,7,7,7.7188635,0.7265999
607,data/test/photo/GDL-1925-12-14-a-i0044.jpg,7,7,9.044118,0.88637847
608,data/test/photo/IMP-1915-05-01-a-i0007.jpg,7,0,11.46141,0.42693427
609,data/test/photo/GDL-1980-05-08-a-i0114.jpg,7,3,6.9722414,0.6071252
610,data/test/photo/LCE-1969-07-09-a-i0083.jpg,7,7,13.479393,0.98315954
611,data/test/photo/IMP-2013-01-24-a-i0107.jpg,7,7,9.192357,0.9804866
612,data/test/photo/EXP-1991-06-10-a-i0093.jpg,7,6,8.905212,0.5110811
613,data/test/photo/IMP-1917-02-20-a-i0007.jpg,7,7,12.189738,0.8420661
614,data/test/photo/IMP-2001-08-24-a-i0185.jpg,7,7,6.710051,0.64812696
615,data/test/photo/EXP-1900-12-31-a-i0138_2.jpg,7,7,9.620024,0.5843075
